#TYPE Selected.Microsoft.Azure.Commands.ResourceManager.Cmdlets.SdkModels.PSResource
"SubscriptionName";"SubscriptionID";"Name";"ResourceGroupName";"ResourceType";"Location"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp001-oradata01-002";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/disks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp001-oradata02";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/disks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp001-oradata02-002";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/disks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp001-oradata98";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/disks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp001-oradata99";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/disks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp001-swap";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/disks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp001_disk1_27d555c52549421292e4ead0aedd2c3d";"RG-WESTEU-SAS-DEV-PEGASUS";"Microsoft.Compute/disks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp002-oraarch01";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/disks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp002-oracle";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/disks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp002-oradata01";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/disks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp002-oradata02";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/disks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp002-oradata99";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/disks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp002-swap";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/disks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp002_oradata98";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/disks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp002_OsDisk_1_0a53980f40c041eda6738db9839d8f71";"RG-WESTEU-SAS-DEV-PEGASUS";"Microsoft.Compute/disks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpga001";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpga001/AzureDiskEncryptionForLinux";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpga001/Microsoft.Insights.VMDiagnosticsSettings";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpga001/OmsAgentForLinux";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpga002";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpga002/LinuxDiagnostic";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpga002/OmsAgentForLinux";"RG-WESTEU-SAS-DEV-PEGASUS";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgd001";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgd001/AzureDiskEncryptionForLinux";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgd001/Microsoft.Insights.VMDiagnosticsSettings";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgd001/OmsAgentForLinux";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp001";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp001/AzureDiskEncryptionForLinux";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp001/Microsoft.Insights.VMDiagnosticsSettings";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp001/OmsAgentForLinux";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp002";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp002/LinuxDiagnostic";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp002/OmsAgentForLinux";"RG-WESTEU-SAS-DEV-PEGASUS";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"KeyVault-Pegasus";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.KeyVault/vaults";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"DELETE_ME_1";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpga002456";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpga002openftnic01";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgd001877";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp001564";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp002945";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"NSG-SAS-Dev-Pegasus";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Network/networkSecurityGroups";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"NSG-SAS-Dev-Pegasus-vHosts";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Network/networkSecurityGroups";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"Pegasus_Apps_RT";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Network/routeTables";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"Pegasus_DB_RT";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Network/routeTables";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"Pegasus_vHosts_RT";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Network/routeTables";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"Vnet-WestEu-SAS-Dev-Pegasus";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Network/virtualNetworks";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"meu2sfstpgp002diag";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"sawesteumeu2sfstpga001dg";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"sawesteumeu2sfstpgd001dg";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"sawesteumeu2sfstpgp01dg";"RG-WestEu-SAS-Dev-Pegasus";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"rhel73__20180827114156";"rhel73__20180827114156";"Microsoft.Compute/images";"westeurope"
"msa-000228";"6401614f-9e27-430b-9f65-16759b4ff663";"suse_12__20180802094435";"suse_12__20180802094435";"Microsoft.Compute/images";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"AzureBackup_meu2sfstmxb001_140738654428034";"AzureBackupRG_westeurope_1";"Microsoft.Compute/restorePointCollections";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"AzureBackup_meu2sfstmxd001_140737502111932";"AzureBackupRG_westeurope_1";"Microsoft.Compute/restorePointCollections";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"AzureBackup_meu2sfstmxo001_140738768938252";"AzureBackupRG_westeurope_1";"Microsoft.Compute/restorePointCollections";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"AzureBackup_meu2sfstsha001_140737733024605";"AzureBackupRG_westeurope_1";"Microsoft.Compute/restorePointCollections";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"AzureBackup_meu2sfstshr001_140738754370499";"AzureBackupRG_westeurope_1";"Microsoft.Compute/restorePointCollections";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"NetworkWatcher_northeurope";"NetworkWatcherRG";"Microsoft.Network/networkWatchers";"northeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"NetworkWatcher_westeurope";"NetworkWatcherRG";"Microsoft.Network/networkWatchers";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"AA-WestEu-Murex";"rg-westeu-spoke-dev-murex";"Microsoft.Automation/automationAccounts";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"AA-WestEu-Murex/AzureAutomationTutorial";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Automation/automationAccounts/runbooks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"AA-WestEu-Murex/AzureAutomationTutorialPython2";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Automation/automationAccounts/runbooks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"AA-WestEu-Murex/AzureAutomationTutorialScript";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Automation/automationAccounts/runbooks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"AA-WestEu-Murex/AzureClassicAutomationTutorial";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Automation/automationAccounts/runbooks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"AA-WestEu-Murex/AzureClassicAutomationTutorialScript";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Automation/automationAccounts/runbooks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"AA-WestEu-Murex/StartAzureV2Vm";"rg-westeu-spoke-dev-murex";"Microsoft.Automation/automationAccounts/runbooks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"AA-WestEu-Murex/StopAzureV2Vm";"rg-westeu-spoke-dev-murex";"Microsoft.Automation/automationAccounts/runbooks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"StartStop_VM_Notification";"rg-westeu-spoke-dev-murex";"Microsoft.Insights/actiongroups";"global"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"KeyVault-Murex";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.KeyVault/vaults";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"NSG-Spoke-Dev-Murex-Biztalk";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Network/networkSecurityGroups";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"NSG-Spoke-Dev-Murex-Citrix";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Network/networkSecurityGroups";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"NSG-Spoke-Dev-Murex-FileServer";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Network/networkSecurityGroups";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"NSG-Spoke-Dev-Murex-Orchestration";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Network/networkSecurityGroups";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"NSG-Spoke-Dev-Murex-Scalesets";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Network/networkSecurityGroups";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"Biztalk_RT";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Network/routeTables";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"Citrix_RT";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Network/routeTables";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"Database_RT";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Network/routeTables";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"FileServer_RT";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Network/routeTables";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"Orchestrator_RT";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Network/routeTables";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"RT_to_HUB_DMZ_Int";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Network/routeTables";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"Scalesets_RT";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Network/routeTables";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"Shinyreporting_RT";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Network/routeTables";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"Vnet-WestEu-Spoke-Dev-Murex";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Network/virtualNetworks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"AA-WestEu-Murex";"rg-westeu-spoke-dev-murex";"Microsoft.OperationalInsights/workspaces";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"ChangeTracking(aa-westeu-murex)";"rg-westeu-spoke-dev-murex";"Microsoft.OperationsManagement/solutions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"Security(aa-westeu-murex)";"rg-westeu-spoke-dev-murex";"Microsoft.OperationsManagement/solutions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"SecurityCenterFree(aa-westeu-murex)";"rg-westeu-spoke-dev-murex";"Microsoft.OperationsManagement/solutions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"Updates(aa-westeu-murex)";"rg-westeu-spoke-dev-murex";"Microsoft.OperationsManagement/solutions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"RecoveryServicesVault-WestEu-Murex";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.RecoveryServices/vaults";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"sawesteumurexdiag227";"RG-WestEu-Spoke-Dev-Murex";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxb001-data1";"RG-WestEu-Spoke-Dev-Murex-001";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxb001_disk1_4607aeebfc3d4356926398e8f037ffb7";"RG-WESTEU-SPOKE-DEV-MUREX-001";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxo001-data1";"RG-WestEu-Spoke-Dev-Murex-001";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxo001_disk1_9dd5c22a14894275b714f125301763d6";"RG-WESTEU-SPOKE-DEV-MUREX-001";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxb001";"RG-WestEu-Spoke-Dev-Murex-001";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxb001/AzureDiskEncryptionForLinux";"RG-WestEu-Spoke-Dev-Murex-001";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxb001/Microsoft.Insights.VMDiagnosticsSettings";"RG-WestEu-Spoke-Dev-Murex-001";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxb001/OmsAgentForLinux";"RG-WestEu-Spoke-Dev-Murex-001";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxo001";"RG-WestEu-Spoke-Dev-Murex-001";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxo001/AzureDiskEncryptionForLinux";"RG-WestEu-Spoke-Dev-Murex-001";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxo001/Microsoft.Insights.VMDiagnosticsSettings";"RG-WestEu-Spoke-Dev-Murex-001";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxo001/OmsAgentForLinux";"RG-WESTEU-SPOKE-DEV-MUREX-001";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxb001902";"RG-WestEu-Spoke-Dev-Murex-001";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxo001781";"RG-WestEu-Spoke-Dev-Murex-001";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"sawesteumeu2sfstmxb001dg";"RG-WestEu-Spoke-Dev-Murex-001";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"sawesteumeu2sfstmxo001dg";"RG-WestEu-Spoke-Dev-Murex-001";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd001-install";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd001-oraarch";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd001-orabackup";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd001-oracle";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd001-oradata1";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd001-oralogs";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd001-oraredo1";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd001-oraredo2";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd001-work";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd001_disk1_6d2a468057844be296914fb0af865240";"RG-WESTEU-SPOKE-DEV-MUREX-DATABASE";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd001";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Compute/virtualMachines";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd001/AzureDiskEncryptionForLinux";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd001/enablevmaccess";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd001/Microsoft.Insights.VMDiagnosticsSettings";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd001/OmsAgentForLinux";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Compute/virtualMachines/extensions";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstmxd00145";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Network/networkInterfaces";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"NSG-Spoke-Dev-Murex-Database";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Network/networkSecurityGroups";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"sawesteumeu2sfstmxd001dg";"RG-WestEu-Spoke-Dev-Murex-Database";"Microsoft.Storage/storageAccounts";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001-data";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001-data-R";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001-File";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001-File-R";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001-Log";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001-log-R";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001-osdisk-troubleshot";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001-systemtemp-R";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001-systen-tempdata";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstsha001_re";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/disks";"westeurope"
"msa-000227";"8d5c399d-fb6d-46e1-ad36-ec98c5ad2785";"meu2sfstshr001-data";"RG-WestEu-Spoke-Dev-Murex-ShinyReporting";"Microsoft.Compute/disks";"westeurope"
